"B00HDPOY84","Bob Books Set 1: Beginning Readers","Maslen, Bobby Lynn:Maslen, Bobby Lynn:https://m.media-amazon.com/images/I/51ba18PrusL._SY300_.jpg"
"B019Y93BL2","Yetunde: An Ode to My mother","Salami, Segilola:Salami, Segilola:https://m.media-amazon.com/images/I/51wVXscrToL._SY300_.jpg"
"B00GVJ4NS4","Intangible (Piercing the Veil Book 1)","Gray, C.A.:Gray, C.A.:https://m.media-amazon.com/images/I/51GlA0+HY0L._SY300_.jpg"
"B00SXOLP40","Chimera (Universe Eventual Book 1)","Tanger, N.J.:Tanger, N.J.:https://m.media-amazon.com/images/I/51a48lUUUKL._SY300_.jpg"
"B00AN2YEKM","The Truth Beyond the Sky (The Epic of Aravinda Book 1)","Crusoe, Andrew M.:Crusoe, Andrew M.:https://m.media-amazon.com/images/I/51CntYK5zsL._SY300_.jpg"
"B01N693UPH","The Clan Wars Omnibus: Books 1-2","Morwood, Peter:Morwood, Peter:https://m.media-amazon.com/images/I/51V+OF1PcWL._SY300_.jpg"
"B00UZDNRXE","Pippa of Lauramore (The Eldentimber Series Book 1)","Tapscott, Shari L.:Tapscott, Shari L.:https://m.media-amazon.com/images/I/51OV+MN0r+S._SY300_.jpg"
"B01MRK7LV0","Beauty and the Space Beast: A Space Age Fairy Tale (Star-Crossed Tales)","Page, J. M.:Page, J. M.:https://m.media-amazon.com/images/I/51FGXA3Ex8L._SY300_.jpg"
"B001JKV95U","Green Rider: Book One of Green Rider","Britain, Kristen:Britain, Kristen:https://m.media-amazon.com/images/I/61of1zxRHkL._SY300_.jpg"
"B01NBI6ZUN","Box Set for Children:The Snowman Paul Series (4 in 1 box set), bedtime stories, beginner readers, great rhyming stories, winter books collection: Vol. 1-4","Lapid, Yossi:Lapid, Yossi:https://m.media-amazon.com/images/I/51xuMPorwpL._SY300_.jpg"
"B00PLUSYHU","Codename: Zosha: A Woman Fighter Against the Nazis (World War 2 Memories)","Kafri, Yehudit:Kafri, Yehudit:https://m.media-amazon.com/images/I/41RMb1T-jqL._SY300_.jpg"
"B01IBWH95W","The Institution: A Young Adult Dystopian Series (Sacrisvita Book 1)","Steel, Dylan:Steel, Dylan:https://m.media-amazon.com/images/I/51Emm9zEe+L._SY300_.jpg"
"B01A766NB6","The Dragonslayer's Sword: The Dragonslayer Series: Book One of Four","Nelson, Resa:Nelson, Resa:https://m.media-amazon.com/images/I/41PYrUJlFIL._SY300_.jpg"
"B01N1GW9XN","From Last Hope to First Aid: Stories from the History of Emergency Medicine","Adami, Francesco:Adami, Francesco:https://m.media-amazon.com/images/I/51z3Z2c3joL._SY300_.jpg"
"B01HL30BDY","Panchatantra on Stage: Plays for Children","Meighan, Julie:Meighan, Julie:https://m.media-amazon.com/images/I/61uwTC82BOL._SY300_.jpg"
"B01B5BE7KQ","Sunborn Rising: Beneath the Fall","Safronoff, Aaron:Safronoff, Aaron:https://m.media-amazon.com/images/I/51sspcEukaL._SY300_.jpg"
"B017PS0M98","Dragon Trials (Return of the Darkening Book 1)","Richardson, Ava:Richardson, Ava:https://m.media-amazon.com/images/I/51W-yVfz19L._SY300_.jpg"
"B00B46ZD1A","The Twelfth Keeper","Malory, Belle:Malory, Belle:https://m.media-amazon.com/images/I/51X9lQf9XEL._SY300_.jpg"
"B00DPDIAHY","The Forest at the Edge of the World (Forest at the Edge Book 1)","Mercer, Trish:Mercer, Trish:https://m.media-amazon.com/images/I/51DfQYqfy5L._SY300_.jpg"
"B01N6M9CVJ","One, Starlight Legacies","Borja-Erece, Jozef:Borja-Erece, Jozef:https://m.media-amazon.com/images/I/51y2FO+Ad2L._SY300_.jpg"
"B01M73AR2B","Stone Song: A Novel of the Life of Crazy Horse","Blevins, Win:Blevins, Win:https://m.media-amazon.com/images/I/51nQ4T-8JVL._SY300_.jpg"
"B007B4MFBU","Flying Girl: Egg and the Hameggattic Sisterhood","Iannone, Robert:Iannone, Robert:https://m.media-amazon.com/images/I/51w9hckRnxL._SY300_.jpg"
"B01GAH7CWK","Dragon's Future (Dragon Courage Book 1)","Wyatt, Kandi J:Wyatt, Kandi J:https://m.media-amazon.com/images/I/51N07CFUEIL._SY300_.jpg"
"B01N0WUJ5S","Korean War: A History From Beginning to End","History, Hourly:History, Hourly:https://m.media-amazon.com/images/I/51e4mEL13PL._SY300_.jpg"
"B01M4PKC57","Tall (The Morganites Book 1)","King, Alex:King, Alex:https://m.media-amazon.com/images/I/511F-kranqL._SY300_.jpg"
"B009ECABOA","The Last Dragon Slayer (Deathsworn Arc Book 1)","Stanley, Martyn:Stanley, Martyn:https://m.media-amazon.com/images/I/51qfseecSEL._SY300_.jpg"
"B01HR0SC50","Rune Scale (Dragon Speaker Series Book 1)","Hanson, Devin:Hanson, Devin:https://m.media-amazon.com/images/I/51hbgg2z3-L._SY300_.jpg"
"B01N2R6UA4","While We Dream","Dain, Mark Le:Dain, Mark Le:https://m.media-amazon.com/images/I/5101ZJMQapL._SY300_.jpg"
"B01FZKSB3C","The Dystopia Spell (Multiverse Mashup Book 1)","Olsen, Brian:Olsen, Brian:https://m.media-amazon.com/images/I/51dUh-rurIL._SY300_.jpg"
"B009F2FAAO","Owen Walters: The Complete Collection","Hart, Jerry:Hart, Jerry:https://m.media-amazon.com/images/I/41osXrBizhL._SY300_.jpg"
"B01J1VOJFK","Dauntless","Atwood Jr., Thomas G.:Atwood Jr., Thomas G.:https://m.media-amazon.com/images/I/51vKINkxrGL._SY300_.jpg"
"B01ACV79BO","Cora and the Nurse Dragon","Burke, H. L.:Burke, H. L.:https://m.media-amazon.com/images/I/51rD1Bt4MaL._SY300_.jpg"
"B00U6PCO1M","The Village of Eben Hollow","Braddock, Brad A.:Pacy, Jason:Braddock, Brad A.:Pacy, Jason:https://m.media-amazon.com/images/I/51THbEyUxCL._SY300_.jpg"
"B01C4JCZ52","Galactic Empires: Eight Novels of Deep Space Adventure","Jansen, Patty:Pax, M.:Cooper, Mark E.:Arenson, Daniel:Reher, Chris:VanDyke, David:Lallo, Joseph:Savage, Felix R.:Jansen, Patty:Pax, M.:Cooper, Mark E.:Arenson, Daniel:Reher, Chris:VanDyke, David:Lallo, Joseph:Savage, Felix R.:https://m.media-amazon.com/images/I/51cBW-jMf5L._SY300_.jpg"
"B01N3TWPK4","Worst. Superhero. Ever.: and other odd short stories","Baron, Scott:Baron, Scott:https://m.media-amazon.com/images/I/61inQ5yOJpL._SY300_.jpg"
"B007YU6EVI","The Emperor's Edge Collection (Books 1, 2, and 3)","Buroker, Lindsay:Buroker, Lindsay:https://m.media-amazon.com/images/I/51pSHs7rtsL._SY300_.jpg"
"B019M3Z48S","Not Alone","Falconer, Craig A.:Falconer, Craig A.:https://m.media-amazon.com/images/I/41Oh8hrSJdL._SY300_.jpg"
"B01B2W45G4","Alexander Hamilton: Founding Father-: The Real Story of his life, his loves, and his death","Steinberg, Mark:Steinberg, Mark:https://m.media-amazon.com/images/I/512JuxphUbL._SY300_.jpg"
"B00A6F67LK","Grounded (The Grounded Trilogy Book 1)","Ching, G. P.:Ching, G. P.:https://m.media-amazon.com/images/I/51uJa89IUaL._SY300_.jpg"
"B011OF9ERE","Star Watch","McGinnis, Mark Wayne:McGinnis, Mark Wayne:https://m.media-amazon.com/images/I/51ODwNnQL2L._SY300_.jpg"
"B01KNOPALQ","The Saga of Skalheim","Smith, Eric:Smith, Eric:https://m.media-amazon.com/images/I/51zhBvdhGaL._SY300_.jpg"
"B00DEJZZK4","Eden Rising (Eden Rising Trilogy Book 1)","Cunningham, Andrew:Cunningham, Andrew:https://m.media-amazon.com/images/I/51LmyCqeuZL._SY300_.jpg"
"B01K13FUPU","Free Innovation (MIT Press)","von Hippel, Eric:von Hippel, Eric:https://m.media-amazon.com/images/I/41M+o4RFVVL._SY300_.jpg"
"B00W4AE492","On the Accidental Wings of Dragons (Dragons of Eternity Book 1)","Wetzel, Julie:Wetzel, Julie:https://m.media-amazon.com/images/I/51ZiXP6mUhL._SY300_.jpg"
"B00FSOCHOK","Undertow","Conway, K.R.:Conway, K.R.:https://m.media-amazon.com/images/I/51JPVdqtC8L._SY300_.jpg"
"B0087LX826","The Silence of Lir (Saga of the Spheres Book 1)","Twomey, Mary E.:Twomey, Mary E.:https://m.media-amazon.com/images/I/51zUlRBUE5L._SY300_.jpg"
"B008WNRVRM","Hard Duty: Merkiaari Wars Book 1","Cooper, Mark E.:Cooper, Mark E.:https://m.media-amazon.com/images/I/51xgJuDwiHL._SY300_.jpg"
"B0047Y171G","Leviathan Wakes (The Expanse)","Corey, James S. A.:Corey, James S. A.:https://m.media-amazon.com/images/I/51+EaerSnvL._SY300_.jpg"
"B01BO1CHZY","Truly Deadly: (Book 1: Spy and Assassin Action Thriller Series)","Aspinall, Rob:Aspinall, Rob:https://m.media-amazon.com/images/I/51EAF+rf1zL._SY300_.jpg"
"B00GQQPU4I","The Aliomenti Saga Box Set (Books 1-3)","Albrinck, Alex:Albrinck, Alex:https://m.media-amazon.com/images/I/51OzYvZL1sL._SY300_.jpg"
"B00Z9R1W9W","Dark Horse (Class 5 Series Book 1)","Diener, Michelle:Diener, Michelle:https://m.media-amazon.com/images/I/51F68bvHF4L._SY300_.jpg"
"B00NJYNB5K","Firebolt (The Dragonian Series Book 1)","Woods, Adrienne:Woods, Adrienne:https://m.media-amazon.com/images/I/51mSA58U5OL._SY300_.jpg"
"B00H3QXCDQ","Before the Full Moon Rises (Chronicles of the Secret Prince Book 1)","Bell, MJ:Bell, MJ:https://m.media-amazon.com/images/I/511jY6vKcYL._SY300_.jpg"
"B006AXG2Z8","Gnit-Wit Gnipper and the Perilous Plague (The Misadventures of Gnipper the Gnome Book 1)","Lantz, T.J.:https://m.media-amazon.com/images/I/51PhW+gVwRL._SY300_.jpg"
"B00CLXC07A","You Are Mine (Mine #1) (The Mine Series)","Falor, Janeal:https://m.media-amazon.com/images/I/51d9wO5-mUL._SY300_.jpg"
"B00WZ902HA","Archer: Modern-day, Medieval-alternate-world (Hengist-People of the Horse Book 1)","Gray, Jacky:https://m.media-amazon.com/images/I/51xq7wf27pL._SY300_.jpg"
"B00WZOJ028","The Girl Who Ignored Ghosts (The Unbelievables Book 1)","Tansley, K.C.:https://m.media-amazon.com/images/I/51UolV0er2L._SY300_.jpg"
"B0182380EE","OLD MEN DON'T CRY: A HONG KONG TALE OF SORROW","GURUNG, TIM I:GURUNG, TIM I:https://m.media-amazon.com/images/I/51sSG9xZ-bL._SY300_.jpg"
"B01NCJ4TEI","10 Days To Lose Your Belly: Look Younger, Reclaim Energy And Focus, Change Your Life ( LOSE UP TO 7-10 Pounds In The First 7 Days – ZERO Exercise Needed)","Watson, Michael:Millan, Sarah:Watson, Michael:Millan, Sarah:https://m.media-amazon.com/images/I/61TFFRbM5QL._SY300_.jpg"
"B00EI3WZFS","Earth's First","Caan, M.J.:Caan, M.J.:https://m.media-amazon.com/images/I/51vis+bwpnL._SY300_.jpg"
"B016E8RDQA","The Grotesques","Reed, Tia:Reed, Tia:https://m.media-amazon.com/images/I/5185bjaPpuL._SY300_.jpg"
"B01M1R6O3X","I Was The Artist (Tales of a Timekeeper Book 1)","Eldin, S.A.:Eldin, S.A.:https://images-na.ssl-images-amazon.com/images/P/B01M1R6O3X.01._SX255_SY255_TTXW_SCLZZZZZZZ_.jpg"
"B00I1S2CP4","Harbinger of Doom ( Epic Fantasy Three Book Bundle)","Thater, Glenn G.:https://m.media-amazon.com/images/I/51uNBGqcgUL._SY300_.jpg"
"B011H0JWCI","Fire and Sword (Sword and Sorcery Book 1)","Doose, Dylan:Doose, Dylan:https://m.media-amazon.com/images/I/51qNqUcm7xL._SY300_.jpg"
"B01GGNXETI","Celtic Ties (The Lizzy O'Malley Mysteries Book 2)","Running, Kelly:https://m.media-amazon.com/images/I/41gBzca1PGL._SY300_.jpg"
"B00ZBFI3XA","The Adventures of Captain Patty: Captain Patty and the Nameless Navigator","Cruey, Erin:Cruey, Erin:https://m.media-amazon.com/images/I/511vtdfca0L._SY300_.jpg"
"B00JH9R5YE","Along Came a Wolf (The Yellow Hoods, #1): Steampunk meets Fairy Tale","Dreece, Adam:https://m.media-amazon.com/images/I/51CXRGq8w5L._SY300_.jpg"
"B00KBH6O0M","Kali's Children","Allen, Craig:Allen, Craig:https://m.media-amazon.com/images/I/51ChJqKZ-0L._SY300_.jpg"
"B00OPAZR7W","Tainted (The ARC Book 1)","Moody, Alexandra:Moody, Alexandra:https://m.media-amazon.com/images/I/51h1+CW5tIL._SY300_.jpg"
"B00KIQGG6S","Waking The Merrow (The Merrow Trilogy Book 1)","Rigney, Heather:https://m.media-amazon.com/images/I/51GZCqW9QqL._SY300_.jpg"
"B0060XMMSY","The Year-god's Daughter: A Saga of Ancient Greece (The Child of the Erinyes Book 1)","Lochlann, Rebecca:Lochlann, Rebecca:https://m.media-amazon.com/images/I/51T+sIaYEaL._SY300_.jpg"
"B00VZ4HSXW","The Mages of Bennamore (Brightmoon Book 3)","Ross, Pauline M.:https://m.media-amazon.com/images/I/61HUzmqdGJL._SY300_.jpg"
"B003EY7IEK","Madison and Jefferson","Burstein, Andrew:Isenberg, Nancy:https://m.media-amazon.com/images/I/513GMmespwL._SY300_.jpg"
"B01NAKPHR6","This Country of Ours: The Story of the United States","H. E. (Henrietta Elizabeth) Marshall:https://m.media-amazon.com/images/I/51HAJjf3udL._SY300_.jpg"
"B01N5H0NMA","Henry VIII: A Life From Beginning to End (Biographies of British Royalty)","History, Hourly:https://m.media-amazon.com/images/I/51NRozwCQjL._SY300_.jpg"
"B01LX7JN92","Lily Clairet and the Romantic Non-Genre, Vol. 3","Ng, Kaye:Ng, Kaye:https://m.media-amazon.com/images/I/51QAa-hqibL._SY300_.jpg"
"B0196PU64Y","Lily Clairet and the Romantic Non-Genre, Vol. 2","Ng, Kaye:Ng, Kaye:https://m.media-amazon.com/images/I/51wCDrw0YyL._SY300_.jpg"
"B0196PU8CY","Lily Clairet and the Romantic Non-Genre, Vol. 1","Ng, Kaye:Ng, Kaye:https://m.media-amazon.com/images/I/51WuTxCnbwL._SY300_.jpg"
"B00UOEU4EO","The Math Inspectors 2: The Case of the Mysterious Mr. Jekyll","Kenney, Daniel:Boever, Emily:https://m.media-amazon.com/images/I/51pzYSb8AUL._SY300_.jpg"
"B01E9UB7Z8","Indiana Belle (American Journey Book 3)","Heldt, John A.:Heldt, John A.:https://m.media-amazon.com/images/I/51XlqNu7xmL._SY300_.jpg"
"B0075BCSPM","Alexis Tappendorf and the Search for Beale's Treasure (The Alexis Tappendorf Series Book 1)","Smith, Becca C:https://m.media-amazon.com/images/I/41fF1VaZnzL._SY300_.jpg"
"B00918ALA6","Mercury Begins (Mercury Series Book 0)","Kroese, Robert:Kroese, Robert:https://m.media-amazon.com/images/I/51Xorqg6NlL._SY300_.jpg"
"B00EM5Z9N2","City of gods - Hellenica","Maas, Jonathan:Maas, Jonathan:https://m.media-amazon.com/images/I/51zf2Ch3BeL._SY300_.jpg"
"B01N65BME5","The Changeling Omnibus: Books 1-2","Fahy, James:Fahy, James:https://m.media-amazon.com/images/I/51-gXEHlphL._SY300_.jpg"
"B01N9651JD","Colossus The Boxset: Books 1-3","Jones, D. F.:Jones, D. F.:https://m.media-amazon.com/images/I/615hyAYKfgL._SY300_.jpg"
"B01GXFQB6C","The Sand Prince (The Demon Door Book 1)","Alexander, Kim:Alexander, Kim:https://m.media-amazon.com/images/I/51tLzeeGC8L._SY300_.jpg"
"B00PVEXA8Y","Mr. Getaway and the Christmas Elves (Rhyming Bedtime Story/Children's Picture Book About the Joy of Giving)","Huss, Sally:Huss, Sally:https://m.media-amazon.com/images/I/61lM2ECobmL._SY300_.jpg"
"B01N1R2HVK","It Is Not Time For Bed","Lewis, Adam:Lewis, Adam:https://m.media-amazon.com/images/I/613ykOJLWUL._SY300_.jpg"
"B017HUTYK2","The Watchers of Eden: The Watchers Trilogy (The Watchers Series Book 1)","Edge, T.C.:Edge, T.C.:https://m.media-amazon.com/images/I/51RqBYLaMQL._SY300_.jpg"
"B010TZD0GQ","Son of Soron (Stoneblood Saga Book 1)","Wideman, Robyn:Wideman, Robyn:https://m.media-amazon.com/images/I/41gJHeVIo1L._SY300_.jpg"
"B01N8TDR7Y","Peter and Emily","Wood, Charlie:https://m.media-amazon.com/images/I/515TOr2StSL._SY300_.jpg"
"B00KGK8O9I","The Refugee (The Korvali Chronicles Book 1)","Hartman, C. A.:Hartman, C. A.:https://m.media-amazon.com/images/I/41KD05gFJ5L._SY300_.jpg"
"B01LP5JQY4","The Captain's Kid","Coley, Liz:https://m.media-amazon.com/images/I/51HAeA4wGUL._SY300_.jpg"
"B00VKY6KVS","Bottled Abyss","Ethridge, Benjamin Kane:https://m.media-amazon.com/images/I/51fY4LT09zL._SY300_.jpg"
"B008HVCV7E","Brothers of Chaos (The Unstoppable Titans Book 1)","Hart, Jerry:Hart, Jerry:https://m.media-amazon.com/images/I/41XpgX-0qLL._SY300_.jpg"
"B01557MW80","ICE (Dr. Leah Andrews and Jack Hobson Thrillers Book 1)","Tinto, Kevin:Tinto, Kevin:https://m.media-amazon.com/images/I/51W5sERpqaL._SY300_.jpg"
"B00RNM685E","Sacrificed (The Last Oracle Book 1)","Wibberley, Emily:Wibberley, Emily:https://m.media-amazon.com/images/I/51TbY5OjNtL._SY300_.jpg"
"B019BGXIRU","The Veil Boxed Set: Books 1-3","Bowden, William:Bowden, William:https://m.media-amazon.com/images/I/41xIpcEPKwL._SY300_.jpg"
"B00R6TGWO6","Belvedor and the Four Corners (The Belvedor Saga Book 1)","Bello, Ashleigh:Bello, Ashleigh:https://m.media-amazon.com/images/I/51q93D0CKiL._SY300_.jpg"
"B00GANXUM6","Children of a Broken Sky (Redemption Chronicle Book 1)","Nicolai, Adam J:Nicolai, Adam J:https://m.media-amazon.com/images/I/51Xp4NCn39L._SY300_.jpg"
"B01H2AIFWU","The Amazon Code (Harvey Bennett Thrillers Book 2)","Thacker, Nick:Thacker, Nick:https://m.media-amazon.com/images/I/51vdnTNa0VS._SY300_.jpg"
"B00N21327M","How to Crochet: 16 Quick and Easy Granny Square Patterns","Prime Publishing:https://m.media-amazon.com/images/I/612Swbx3ykL._SY300_.jpg"
"B007R7248U","Egg [Box Set #1, Part 1: Egg and the Hameggattic Sisterhood]","Iannone, Robert:Iannone, Robert:https://m.media-amazon.com/images/I/41VXqeNLr3L._SY300_.jpg"
"B011L4U8R8","Donbridge: The Ring of Lazarus","Vincent, RD:Vincent, RD:https://m.media-amazon.com/images/I/61+wArYR1OL._SY300_.jpg"
"B00DZ3TIF2","Fluid Mechanics: A Fairy Tale (Fairy Tale Physics Book 2)","Allen, Sarah:https://m.media-amazon.com/images/I/51ndHzsUcRL._SY300_.jpg"
"B00RAX5DWK","Fairy Tale Calculus: The Derivative","Allen, Sarah:https://m.media-amazon.com/images/I/516kaH7uUDL._SY300_.jpg"
"B01MRWLSZN","Ancient Rome: A History From Beginning to End (Ancient Civilizations)","History, Hourly:https://m.media-amazon.com/images/I/513auSNvp7L._SY300_.jpg"
"B01F7S9OYW","The Henry Gallant Saga - Books 1-4","Alesso, H. Peter:Alesso, H. Peter:https://m.media-amazon.com/images/I/51luxiqKvgL._SY300_.jpg"
"B01M7VD4YL","Allfather Saga: Time's Orphans","Sheldon, C.K.:Sheldon, C.K.:https://m.media-amazon.com/images/I/61TgHWCB6tL._SY300_.jpg"
"B019EP36G6","Wickedly They Come (The Wickedly Series Book 1)","Constantine, Cathrina:Constantine, Cathrina:https://m.media-amazon.com/images/I/51k3pQGTNxL._SY300_.jpg"
"B01LM1YG28","The Underworld (The Atlas Series Book 3)","Smith, Becca C.:Smith, Becca C.:https://m.media-amazon.com/images/I/51uALJdvryL._SY300_.jpg"
"B0193S82GS","Sherlock Holmes and the Yule-tide Mystery (The Sherlock Mysteries Book 13)","Andrews, Val:https://m.media-amazon.com/images/I/51WovefbSxL._SY300_.jpg"
"B01MCU4C8Y","Water Taxi in a River of Vampire Fish: Science Fiction of a Flooded New York","Scheckler, Gregory:Scheckler, Gregory:https://m.media-amazon.com/images/I/51v+XXd-CHL._SY300_.jpg"
"B01M0YPT0A","Shadow Realm (Wells of Ythan Quartet Book 3)","Alexander, Marc:Alexander, Marc:https://m.media-amazon.com/images/I/51+k-HpFjOL._SY300_.jpg"
"B015KOIAMU","Darkfell","Corran, Mary:Corran, Mary:https://m.media-amazon.com/images/I/51wWhJQTp-L._SY300_.jpg"
"B012KW638S","Children Shouldn't Play with Dead Things (Dead Things Series Book 1)","McAtee, Martina:McAtee, Martina:https://m.media-amazon.com/images/I/514+7wFMOlL._SY300_.jpg"
"B01JVN9LCY","The Retreat (The After Trilogy Book 1)","St. Clare, Kelly:St. Clare, Kelly:https://m.media-amazon.com/images/I/51tb1BgjHmL._SY300_.jpg"
"B01BN5Z7LM","The Midnight Sea (The Fourth Element Book 1)","Ross, Kat:Ross, Kat:https://m.media-amazon.com/images/I/51eBdN2Fv9L._SY300_.jpg"
"B009EIBK30","The Man in the Box","Gaudet, Christina G:Gaudet, Christina G:https://m.media-amazon.com/images/I/51hTjzJc7+L._SY300_.jpg"
"B01NAFYA7R","Mediterranean Diet: Mediterranean Diet Cookbook: Mediterranean Diet for Beginners: 30 Days Meal Plan For Rapid Weight Loss: 45 Mediterranean Diet Healthy ... Mediterranean Diet For Beginners Book 1)","Houck, James:Houck, James:https://m.media-amazon.com/images/I/51mXumiOeML._SY300_.jpg"
"B01LTHEVRU","A Simple Life","Amir, Giora:Amir, Giora:https://m.media-amazon.com/images/I/5116Ds0QChL._SY300_.jpg"
"B01M8QJ5UP","The After War - Part I: To Alice","Zenner, Brandon:Zenner, Brandon:https://m.media-amazon.com/images/I/511w8hem-dL._SY300_.jpg"
"B01INYMMAA","Any Now (The Veil Book 4)","Bowden, William:Bowden, William:https://m.media-amazon.com/images/I/51olk4PbFEL._SY300_.jpg"
"B00KO76LC0","The Wild Hunt (Faerie Sworn Book 1)","Nieto, Ron C.:https://m.media-amazon.com/images/I/519H0+GjsUL._SY300_.jpg"
"B00WJ99IZS","Magic & Monsters: A Collection of Short Fantasy Fiction","Phythyon, John:Phythyon, John:https://m.media-amazon.com/images/I/51tcqSncvCL._SY300_.jpg"
"B01M2WPS6U","Twig of Thorn: An Urban Fantasy Novella of Irish Mythology and Faery Magic (The Blackthorn Cycle Book 1)","Hawke, L. M.:https://m.media-amazon.com/images/I/51dn7scmCaL._SY300_.jpg"
"B00XGYO2C4","Reflection: The Stranger in the Mirror (Records of the Ohanzee Book 1)","Smith, Rachel R.:https://m.media-amazon.com/images/I/51zCYm5rs4L._SY300_.jpg"
"B010G5KPUI","Out of Practice Aphrodite (The Goddess Chronicles Book 1)","Babin, S.E.:Babin, S.E.:https://m.media-amazon.com/images/I/51zAtHLW+FL._SY300_.jpg"
"B00JI58TGU","Eat: The Little Book of Fast Food [A Cookbook]","Slater, Nigel:https://m.media-amazon.com/images/I/51V-9YdZ9KL._SY300_.jpg"
"B00HETCAZI","Emma's Holiday Collection (Emma Books)","Lee, Mary:Lee, Mary:https://m.media-amazon.com/images/I/511jyYh36SL._SY300_.jpg"
"B001MBU7EK","When Women Were Warriors Book I: The Warrior's Path","Wilson, Catherine M.:Wilson, Catherine M.:https://m.media-amazon.com/images/I/51XYIjcmPGL._SY300_.jpg"
"B00GS4DN9W","Children To A Degree: Growing Up Under the Third Reich: Book 1","Christian, Horst:Christian, Horst:https://m.media-amazon.com/images/I/514w0PWenkL._SY300_.jpg"
"B0062F67L8","Infinite Sacrifice (Infinite Series Book 1)","Waters, L.E.:Waters, L.E.:https://m.media-amazon.com/images/I/51rdv1SZikL._SY300_.jpg"
"B005E8YZ2M","City of the Falling Sky (The Seckry Sequence Book 1)","Evans, Joseph:Evans, Joseph:https://m.media-amazon.com/images/I/51KUflTn5nL._SY300_.jpg"
"B005QJ6P9K","Savor, a Paranormal Romance (Warm Delicacy Series Book 1)","Duncan, Megan:Duncan, Megan:https://m.media-amazon.com/images/I/5157T-oUo9L._SY300_.jpg"
"B00AOCCDFO","Wolf Spell (Wolf Trilogy Book 1)","Polish, M.R.:https://m.media-amazon.com/images/I/41ZOVrWxNzL._SY300_.jpg"
"B006ROK1UM","UnEnchanted (An Unfortunate Fairy Tale Book 1)","Hahn, Chanda:https://m.media-amazon.com/images/I/51oRyyEDKPL._SY300_.jpg"
"B00B5N9SZ4","Mindspeak (The Mindspeak Series Book 1)","Sunseri, Heather:Sunseri, Heather:https://m.media-amazon.com/images/I/51JU24Gw9kL._SY300_.jpg"
"B00N1NZIKA","Discern (Mosaic Chronicles Book 1)","Pearson, Andrea:Pearson, Andrea:https://m.media-amazon.com/images/I/51QhVrHE+KL._SY300_.jpg"
"B0096SJLAM","Clone Three (The Clone Chronicles Book 1)","Larsen, Patti:Larsen, Patti:https://m.media-amazon.com/images/I/51TOcabq5CL._SY300_.jpg"
"B008GGB8OW","Maelyn: Young Adult Princess Medieval Fantasy (The Nine Princesses Book 1)","Valle, Anita:https://m.media-amazon.com/images/I/51+X7U1UNxS._SY300_.jpg"
"B0051XZKG0","Lunara: Seth and Chloe","Davenport, Wyatt:Davenport, Wyatt:https://m.media-amazon.com/images/I/51HREPMUcdL._SY300_.jpg"
"B00BFL9B58","The Settlers: Book 1 of The Movement Trilogy","Gurley, Jason:Gurley, Jason:https://m.media-amazon.com/images/I/41bYu0YB5uL._SY300_.jpg"
"B00EXV57LO","Sky Hunter (Targon Tales Book 0)","Reher, Chris:Reher, Chris:https://m.media-amazon.com/images/I/51hXq-h2QeL._SY300_.jpg"
"B00GS2W6T2","Alien Species Intervention: Books 1-3: An Alien Apocalyptic Saga (Species Intervention #6609)","Accinni, J.K.:Accinni, J.K.:https://m.media-amazon.com/images/I/51kcyBi3aAL._SY300_.jpg"
"B00IPZSWWU","Quantum Tangle (Targon Tales - Sethran Book 1)","Reher, Chris:Reher, Chris:https://m.media-amazon.com/images/I/51T+eWcleoL._SY300_.jpg"
"B00AI9BMHS","Exodus (The Exodus Trilogy Book 1)","Christensen, Andreas:Christensen, Andreas:https://m.media-amazon.com/images/I/51+TURb3AtL._SY300_.jpg"
"B00S09WMWM","First Strike (The Kurgan War Book 1)","Turner, Richard:Turner, Richard:https://m.media-amazon.com/images/I/51Foic1aweL._SY300_.jpg"
"B00RALWMLM","Qualify (The Atlantis Grail Book 1)","Nazarian, Vera:Nazarian, Vera:https://m.media-amazon.com/images/I/51mySoggSGL._SY300_.jpg"
"B00RM5HDYC","RIFT (The Rift Saga Book 1)","Christensen, Andreas:Christensen, Andreas:https://m.media-amazon.com/images/I/41-qSYLv0+L._SY300_.jpg"
"B004H1TDB0","The Emperor's Edge","Buroker, Lindsay:Buroker, Lindsay:https://m.media-amazon.com/images/I/510oyoiIlZL._SY300_.jpg"
"B00AWKEKP4","Iron Bloom (Legend of the Iron Flower Book 1)","Wong, Billy:Wong, Billy:https://m.media-amazon.com/images/I/51O2CTI9HYL._SY300_.jpg"
"B005NAUQRY","Stained (YA Paranormal Romance) (Stained Series Book 1)","James, Ella:James, Ella:https://m.media-amazon.com/images/I/41grs+GZ7-L._SY300_.jpg"
"B005620I2M","Knights: The Eye of Divinity (A Novel of Epic Fantasy) (The Knights Series Book 1)","Keller, Robert E.:Keller, Robert E.:https://m.media-amazon.com/images/I/51ln1AkGqmL._SY300_.jpg"
"B004PLNNLS","The Sable City (The Norothian Cycle Book 1)","McNally, M. Edward:McNally, M. Edward:https://m.media-amazon.com/images/I/51sgR7X+nzL._SY300_.jpg"
"B007QYEPYK","A Soul For Trouble (The Soulbearer Trilogy Book 1)","McHugh, Crista:McHugh, Crista:https://m.media-amazon.com/images/I/51usue0vsvL._SY300_.jpg"
